GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA1990,B21AB1990,B21AC1990,B21AD1990,B21AE1990,B21AF1990,B21AG1990,B21AH1990,B21AI1990,B21AJ1990
"G3500550","1990","New Mexico","35","350","Taos County","055","0550","Taos County",8234,37,787,2278,,8634,26,784,2338,
"G3500570","1990","New Mexico","35","350","Torrance County","057","0570","Torrance County",4489,23,62,590,,4462,20,66,573,
"G3500590","1990","New Mexico","35","350","Union County","059","0590","Union County",1942,0,5,65,,2024,2,8,78,
"G3500610","1990","New Mexico","35","350","Valencia County","061","0610","Valencia County",17547,309,659,4188,,17490,191,670,4181,
"G3600010","1990","New York","36","360","Albany County","001","0010","Albany County",123607,11529,252,3314,,136989,13173,279,3451,
"G3600030","1990","New York","36","360","Allegany County","003","0030","Allegany County",24635,157,55,197,,25035,148,48,195,
"G3600050","1990","New York","36","360","Bronx County","005","0050","Bronx County",198866,203962,2865,149461,,231211,245437,3204,168783,
"G3600070","1990","New York","36","360","Broome County","007","0070","Broome County",97651,2243,181,2217,,105298,2090,174,2306,
"G3600090","1990","New York","36","360","Cattaraugus County","009","0090","Cattaraugus County",39261,433,897,234,,41830,324,969,286,
"G3600110","1990","New York","36","360","Cayuga County","011","0110","Cayuga County",38197,2306,151,465,,40123,689,124,258,
"G3600130","1990","New York","36","360","Chautauqua County","013","0130","Chautauqua County",65331,1425,284,1398,,70980,980,274,1223,
"G3600150","1990","New York","36","360","Chemung County","015","0150","Chemung County",41896,3398,117,829,,46474,1847,94,540,
"G3600170","1990","New York","36","360","Chenango County","017","0170","Chenango County",24872,267,76,141,,26104,117,69,122,
"G3600190","1990","New York","36","360","Clinton County","019","0190","Clinton County",40021,3023,116,898,,40574,721,93,523,
"G3600210","1990","New York","36","360","Columbia County","021","0210","Columbia County",29167,1447,61,281,,30722,994,48,262,
"G3600230","1990","New York","36","360","Cortland County","023","0230","Cortland County",22929,178,66,157,,25203,170,69,191,
"G3600250","1990","New York","36","360","Delaware County","025","0250","Delaware County",22707,292,67,162,,23600,184,49,164,
"G3600270","1990","New York","36","360","Dutchess County","027","0270","Dutchess County",113711,12286,180,4307,,115483,9502,194,3799,
"G3600290","1990","New York","36","360","Erie County","029","0290","Erie County",396863,50934,2623,10784,,435040,58918,2977,10393,
"G3600310","1990","New York","36","360","Essex County","031","0310","Essex County",17785,996,51,239,,17897,55,43,86,
"G3600330","1990","New York","36","360","Franklin County","033","0330","Franklin County",20746,1632,1149,466,,21151,109,1199,88,
"G3600350","1990","New York","36","360","Fulton County","035","0350","Fulton County",25517,359,45,152,,27604,288,55,171,
"G3600370","1990","New York","36","360","Genesee County","037","0370","Genesee County",28153,561,324,191,,29784,504,359,184,
"G3600390","1990","New York","36","360","Greene County","039","0390","Greene County",20297,1730,75,644,,21306,440,58,189,
"G3600410","1990","New York","36","360","Hamilton County","041","0410","Hamilton County",2634,7,8,5,,2613,5,2,5,
"G3600430","1990","New York","36","360","Herkimer County","043","0430","Herkimer County",31498,114,64,93,,33787,74,45,122,
"G3600450","1990","New York","36","360","Jefferson County","045","0450","Jefferson County",50630,4385,239,1714,,50527,2116,197,1135,
"G3600470","1990","New York","36","360","Kings County","047","0470","Kings County",513311,387257,3831,166692,,565238,485048,4138,175149,
"G3600490","1990","New York","36","360","Lewis County","049","0490","Lewis County",13212,67,33,67,,13258,46,28,85,
"G3600510","1990","New York","36","360","Livingston County","051","0510","Livingston County",28780,872,100,339,,31203,641,88,349,
"G3600530","1990","New York","36","360","Madison County","053","0530","Madison County",33035,452,140,353,,34446,300,120,274,
"G3600550","1990","New York","36","360","Monroe County","055","0550","Monroe County",289062,39590,947,13165,,311266,45451,1073,13414,
"G3600570","1990","New York","36","360","Montgomery County","057","0570","Montgomery County",23810,264,42,615,,26363,180,52,655,
"G3600590","1990","New York","36","360","Nassau County","059","0590","Nassau County",539962,51088,760,29983,,575157,59969,882,29547,
"G3600610","1990","New York","36","360","New York County","061","0610","New York County",410453,150368,2727,137025,,456774,176599,3001,150589,
"G3600630","1990","New York","36","360","Niagara County","063","0630","Niagara County",98512,5647,965,631,,106796,6457,1046,702,
"G3600650","1990","New York","36","360","Oneida County","065","0650","Oneida County",113080,8498,276,2291,,119381,5163,228,1919,
"G3600670","1990","New York","36","360","Onondaga County","067","0670","Onondaga County",200463,17760,1558,4771,,218070,19964,1701,4686,
"G3600690","1990","New York","36","360","Ontario County","069","0690","Ontario County",45267,869,113,405,,47006,849,115,477,
"G3600710","1990","New York","36","360","Orange County","071","0710","Orange County",136292,12181,432,5806,,137308,10042,392,5194,
"G3600730","1990","New York","36","360","Orleans County","073","0730","Orleans County",18900,1585,108,370,,19388,1169,86,240,
"G3600750","1990","New York","36","360","Oswego County","075","0750","Oswego County",58916,306,206,392,,60994,313,223,421,
"G3600770","1990","New York","36","360","Otsego County","077","0770","Otsego County",28147,428,62,227,,30964,382,54,253,
"G3600790","1990","New York","36","360","Putnam County","079","0790","Putnam County",40792,457,68,578,,41035,394,53,564,
"G3600810","1990","New York","36","360","Queens County","081","0810","Queens County",533712,192762,3538,197702,,595480,230449,3512,194443,
"G3600830","1990","New York","36","360","Rensselaer County","083","0830","Rensselaer County",71567,2528,143,1586,,74630,2642,134,1199,
"G3600850","1990","New York","36","360","Richmond County","085","0850","Richmond County",155890,14373,327,12565,,166153,16257,388,13024,
"G3600870","1990","New York","36","360","Rockland County","087","0870","Rockland County",108289,12606,333,7678,,114569,13862,321,7817,
"G3600890","1990","New York","36","360","St. Lawrence County","089","0890","St. Lawrence County",53727,1388,395,799,,54543,233,435,454,
"G3600910","1990","New York","36","360","Saratoga County","091","0910","Saratoga County",87125,1356,116,915,,89778,922,148,916,
"G3600930","1990","New York","36","360","Schenectady County","093","0930","Schenectady County",66512,3140,151,1392,,73331,3208,110,1441,
"G3600950","1990","New York","36","360","Schoharie County","095","0950","Schoharie County",15212,183,37,128,,15884,245,32,138,
"G3600970","1990","New York","36","360","Schuyler County","097","0970","Schuyler County",9032,134,26,67,,9321,23,24,35,
"G3600990","1990","New York","36","360","Seneca County","099","0990","Seneca County",16069,329,41,133,,16662,209,43,197,
"G3601010","1990","New York","36","360","Steuben County","101","1010","Steuben County",47617,651,99,309,,49422,502,106,382,
"G3601030","1990","New York","36","360","Suffolk County","103","1030","Suffolk County",582340,39601,1434,23085,,607975,43309,1560,22560,
"G3601050","1990","New York","36","360","Sullivan County","105","1050","Sullivan County",30825,3514,65,1145,,30423,2370,75,860,
"G3601070","1990","New York","36","360","Tioga County","107","1070","Tioga County",25389,177,47,196,,26109,137,48,234,
"G3601090","1990","New York","36","360","Tompkins County","109","1090","Tompkins County",41822,1578,147,3138,,43052,1554,134,2672,
"G3601110","1990","New York","36","360","Ulster County","111","1110","Ulster County",74819,4947,237,1912,,78311,3108,233,1737,
"G3601130","1990","New York","36","360","Warren County","113","1130","Warren County",28142,157,59,153,,30310,144,51,193,
"G3601150","1990","New York","36","360","Washington County","115","1150","Washington County",28057,1959,64,384,,28648,92,40,86,
"G3601170","1990","New York","36","360","Wayne County","117","1170","Wayne County",41715,1485,116,605,,43299,1308,124,471,
"G3601190","1990","New York","36","360","Westchester County","119","1190","Westchester County",330709,54311,678,29582,,363599,65884,727,29376,
"G3601210","1990","New York","36","360","Wyoming County","121","1210","Wyoming County",20067,2024,55,527,,19668,41,34,91,
"G3601230","1990","New York","36","360","Yates County","123","1230","Yates County",10868,85,26,51,,11633,63,21,63,
"G3700010","1990","North Carolina","37","370","Alamance County","001","0010","Alamance County",41182,9592,149,392,,45191,11230,154,323,
"G3700030","1990","North Carolina","37","370","Alexander County","003","0030","Alexander County",12788,817,20,87,,12879,856,32,65,
"G3700050","1990","North Carolina","37","370","Alleghany County","005","0050","Alleghany County",4484,85,4,52,,4854,92,4,15,
"G3700070","1990","North Carolina","37","370","Anson County","007","0070","Anson County",5902,5039,39,15,,6362,6067,30,20,
"G3700090","1990","North Carolina","37","370","Ashe County","009","0090","Ashe County",10606,75,8,59,,11354,69,13,25,
"G3700110","1990","North Carolina","37","370","Avery County","011","0110","Avery County",7244,116,13,68,,7352,42,10,22,
"G3700130","1990","North Carolina","37","370","Beaufort County","013","0130","Beaufort County",13881,5993,17,62,,15068,7201,11,50,
"G3700150","1990","North Carolina","37","370","Bertie County","015","0150","Bertie County",3708,5662,25,13,,4082,6869,21,8,
"G3700170","1990","North Carolina","37","370","Bladen County","017","0170","Bladen County",8119,5095,223,44,,8807,6104,241,30,
"G3700190","1990","North Carolina","37","370","Brunswick County","019","0190","Brunswick County",20398,4306,120,110,,20938,4905,122,86,
"G3700210","1990","North Carolina","37","370","Buncombe County","021","0210","Buncombe County",75586,6669,251,472,,83393,7667,235,548,
"G3700230","1990","North Carolina","37","370","Burke County","023","0230","Burke County",33915,2570,79,485,,35606,2608,54,427,
"G3700250","1990","North Carolina","37","370","Cabarrus County","025","0250","Cabarrus County",41381,6025,180,255,,43905,6828,133,228,
"G3700270","1990","North Carolina","37","370","Caldwell County","027","0270","Caldwell County",32619,1859,61,126,,33887,2022,44,91,
"G3700290","1990","North Carolina","37","370","Camden County","029","0290","Camden County",2222,727,5,6,,2166,754,16,8,
"G3700310","1990","North Carolina","37","370","Carteret County","031","0310","Carteret County",23511,2139,122,196,,23934,2246,147,261,
"G3700330","1990","North Carolina","37","370","Caswell County","033","0330","Caswell County",5950,4086,15,45,,6205,4350,11,31,
"G3700350","1990","North Carolina","37","370","Catawba County","035","0350","Catawba County",51759,5072,121,584,,54611,5617,111,537,
"G3700370","1990","North Carolina","37","370","Chatham County","037","0370","Chatham County",14317,4208,58,224,,15106,4637,67,142,
"G3700390","1990","North Carolina","37","370","Cherokee County","039","0390","Cherokee County",9254,171,217,46,,10059,190,188,45,
"G3700410","1990","North Carolina","37","370","Chowan County","041","0410","Chowan County",3971,2263,15,26,,4378,2824,9,20,
"G3700430","1990","North Carolina","37","370","Clay County","043","0430","Clay County",3437,21,20,7,,3624,20,19,7,
"G3700450","1990","North Carolina","37","370","Cleveland County","045","0450","Cleveland County",31988,8297,74,264,,34374,9444,40,233,
"G3700470","1990","North Carolina","37","370","Columbus County","047","0470","Columbus County",15680,6922,693,84,,17217,8259,677,55,
"G3700490","1990","North Carolina","37","370","Craven County","049","0490","Craven County",29714,10087,163,646,,28946,11029,156,872,
"G3700510","1990","North Carolina","37","370","Cumberland County","051","0510","Cumberland County",90297,43365,2177,6162,,79772,44131,2248,6414,
"G3700530","1990","North Carolina","37","370","Currituck County","053","0530","Currituck County",6068,779,42,31,,5983,766,24,43,
"G3700550","1990","North Carolina","37","370","Dare County","055","0550","Dare County",10813,409,22,62,,10953,402,15,70,
"G3700570","1990","North Carolina","37","370","Davidson County","057","0570","Davidson County",55686,5826,215,370,,57610,6488,180,302,
"G3700590","1990","North Carolina","37","370","Davie County","059","0590","Davie County",12366,1215,44,45,,12828,1267,42,52,
"G3700610","1990","North Carolina","37","370","Duplin County","061","0610","Duplin County",12575,6057,47,503,,13352,7202,57,202,
"G3700630","1990","North Carolina","37","370","Durham County","063","0630","Durham County",52891,30573,208,2093,,56995,37081,217,1777,
"G3700650","1990","North Carolina","37","370","Edgecombe County","065","0650","Edgecombe County",11715,14008,28,94,,12950,17653,45,65,
"G3700670","1990","North Carolina","37","370","Forsyth County","067","0670","Forsyth County",93727,30226,272,1154,,103191,35876,279,1153,
"G3700690","1990","North Carolina","37","370","Franklin County","069","0690","Franklin County",11354,5945,42,142,,11934,6898,32,67,
"G3700710","1990","North Carolina","37","370","Gaston County","071","0710","Gaston County",72977,10346,203,604,,77891,12330,194,548,
"G3700730","1990","North Carolina","37","370","Gates County","073","0730","Gates County",2570,2016,6,5,,2531,2164,2,11,
"G3700750","1990","North Carolina","37","370","Graham County","075","0750","Graham County",3339,0,229,5,,3392,1,225,5,
"G3700770","1990","North Carolina","37","370","Granville County","077","0770","Granville County",11433,7322,61,172,,11636,7587,38,96,
"G3700790","1990","North Carolina","37","370","Greene County","079","0790","Greene County",4367,3212,10,68,,4380,3309,6,32,
"G3700810","1990","North Carolina","37","370","Guilford County","081","0810","Guilford County",118913,42074,839,2378,,130671,49581,798,2166,
"G3700830","1990","North Carolina","37","370","Halifax County","083","0830","Halifax County",12428,12964,847,113,,13581,14622,864,97,
"G3700850","1990","North Carolina","37","370","Harnett County","085","0850","Harnett County",24956,7275,286,411,,26161,8040,315,378,
"G3700870","1990","North Carolina","37","370","Haywood County","087","0870","Haywood County",21928,314,86,54,,24083,334,94,49,
"G3700890","1990","North Carolina","37","370","Henderson County","089","0890","Henderson County",31554,1144,92,326,,34604,1217,105,243,
"G3700910","1990","North Carolina","37","370","Hertford County","091","0910","Hertford County",4375,5898,112,59,,4839,7072,116,52,
"G3700930","1990","North Carolina","37","370","Hoke County","093","0930","Hoke County",4920,4899,1537,92,,4715,4979,1639,75,
"G3700950","1990","North Carolina","37","370","Hyde County","095","0950","Hyde County",1799,830,3,18,,1797,951,1,12,
"G3700970","1990","North Carolina","37","370","Iredell County","097","0970","Iredell County",37545,6907,108,367,,39662,7962,85,295,
"G3700990","1990","North Carolina","37","370","Jackson County","099","0990","Jackson County",11298,239,1327,83,,12311,186,1340,62,
"G3701010","1990","North Carolina","37","370","Johnston County","101","1010","Johnston County",31998,6558,87,613,,33775,7831,91,353,
"G3701030","1990","North Carolina","37","370","Jones County","103","1030","Jones County",2748,1661,3,17,,2939,2016,5,25,
"G3701050","1990","North Carolina","37","370","Lee County","105","1050","Lee County",15131,4406,78,333,,16085,4995,91,255,
"G3701070","1990","North Carolina","37","370","Lenoir County","107","1070","Lenoir County",16480,10005,30,207,,17842,12534,40,136,
"G3701090","1990","North Carolina","37","370","Lincoln County","109","1090","Lincoln County",22500,1976,67,205,,23210,2132,53,176,
"G3701110","1990","North Carolina","37","370","McDowell County","111","1110","McDowell County",16511,723,42,113,,17390,756,30,116,
"G3701130","1990","North Carolina","37","370","Macon County","113","1130","Macon County",10949,222,38,63,,11970,163,38,56,
"G3701150","1990","North Carolina","37","370","Madison County","115","1150","Madison County",8195,86,4,31,,8549,50,15,23,
